<Demands>
Name	Source	Destination	ServiceClass	Intervals	Var
AM_DC_EAST_ER1	Bundle-Ether1	AM_DC_EAST_BB2	Bundle-Ether0	2
AM_DC_EAST_ER2	Bundle-Ether1	AM_DC_EAST_BB2	Bundle-Ether1	3
AM_DC_EAST_ER3	Bundle-Ether0	AM_DC_EAST_BB1	Bundle-Ether2	2
AM_DC_EAST_ER3	Bundle-Ether1	AM_DC_EAST_BB2	Bundle-Ether2	3
AM_DC_EAST_ER4	Bundle-Ether0	AM_DC_EAST_BB1	Bundle-Ether3	2
AM_DC_EAST_ER4	Bundle-Ether1	AM_DC_EAST_BB2	Bundle-Ether3	4
AM_DC_NORTH_BB2	Bundle-Ether0	AM_DC_NORTH_BB1	Bundle-Ether0	1
AM_DC_NORTH_BB2	Bundle-Ether1	AM_DC_NORTH_ER3	Bundle-Ether0	4
AM_DC_NORTH_ER10	Bundle-Ether0	AM_DC_NORTH_BB2	Bundle-Ether2	3
AM_DC_NORTH_ER11	Bundle-Ether0	AM_DC_NORTH_BB2	Bundle-Ether3	2
AM_DC_NORTH_ER1	Bundle-Ether0	AM_DC_NORTH_BB2	Bundle-Ether4	3
AM_DC_NORTH_ER2	Bundle-Ether0	AM_DC_NORTH_BB2	Bundle-Ether5	3
AM_DC_NORTH_ER4	Bundle-Ether0	AM_DC_NORTH_BB2	Bundle-Ether6	1
AM_DC_NORTH_ER5	Bundle-Ether0	AM_DC_NORTH_BB2	Bundle-Ether7	1
AM_DC_NORTH_ER6	Bundle-Ether0	AM_DC_NORTH_BB2	Bundle-Ether8	2
AM_DC_NORTH_ER7	Bundle-Ether0	AM_DC_NORTH_BB2	Bundle-Ether9	2
AM_DC_NORTH_ER8	Bundle-Ether0	AM_DC_NORTH_BB2	Bundle-Ether10	2
AM_DC_NORTH_ER9	Bundle-Ether0	AM_DC_NORTH_BB2	Bundle-Ether11	3
AM_DC_SOUTH_BB1	ae0.0	AM_DC_SOUTH_BB2	ae0.0	1
AM_DC_WEST_BB2	ae0.0	AM_DC_WEST_BB1	ae0.0	2
AM_DC_WEST_ER10	ae0.0	AM_DC_WEST_BB1	ae1.0	2
AM_DC_WEST_ER10	ae1.0	AM_DC_WEST_BB2	ae1.0	4
AM_DC_WEST_ER11	ae0.0	AM_DC_WEST_BB1	ae2.0	4
AM_DC_WEST_ER11	ae1.0	AM_DC_WEST_BB2	ae2.0	1
AM_DC_WEST_ER1	ae0.0	AM_DC_WEST_BB1	ae3.0	2
AM_DC_WEST_ER2	ae0.0	AM_DC_WEST_BB1	ae4.0	4
AM_DC_WEST_ER2	ae1.0	AM_DC_WEST_BB2	ae4.0	1
AM_DC_WEST_ER3	ae0.0	AM_DC_WEST_BB1	ae5.0	3
AM_DC_WEST_ER3	ae1.0	AM_DC_WEST_BB2	ae5.0	4
AM_DC_WEST_ER4	ae0.0	AM_DC_WEST_BB1	ae6.0	3
AM_DC_WEST_ER4	ae1.0	AM_DC_WEST_BB2	ae6.0	1
AM_DC_WEST_ER5	ae0.0	AM_DC_WEST_BB1	ae7.0	3
AM_DC_WEST_ER5	ae1.0	AM_DC_WEST_BB2	ae7.0	2
AM_DC_WEST_ER6	ae0.0	AM_DC_WEST_BB1	ae8.0	4
AM_DC_WEST_ER6	ae1.0	AM_DC_WEST_BB2	ae8.0	1
AM_DC_WEST_ER7	ae1.0	AM_DC_WEST_BB2	ae9.0	4
AM_DC_WEST_ER8	ae0.0	AM_DC_WEST_BB1	ae10.0	3
AM_DC_WEST_ER8	ae1.0	AM_DC_WEST_BB2	ae10.0	1
AM_DC_WEST_ER9	ae1.0	AM_DC_WEST_BB2	ae11.0	3
AM_HST_BB1	Bundle-Ether0	AM_HST_ER1	ae0.0	2
AM_HST_BB1	Bundle-Ether1	AM_HST_ER2	ae0.0	1
AM_HST_BB2	Bundle-Ether0	AM_HST_BB1	Bundle-Ether2	3
AM_HST_BB2	Bundle-Ether1	AM_HST_ER1	ae1.0	2
AM_HST_BB2	Bundle-Ether2	AM_HST_ER2	ae1.0	1
AM_LA_BB2	Bundle-Ether0	AM_LA_BB1	Bundle-Ether0	3
AM_LA_ER1	ae0.0	AM_LA_BB2	Bundle-Ether1	2
AM_LA_ER2	ae0.0	AM_LA_BB2	Bundle-Ether2	2
AM_LA_ER3	ae0.0	AM_LA_BB2	Bundle-Ether3	3
AM_LA_ER4	ae0.0	AM_LA_BB2	Bundle-Ether4	1
AM_MEX_BB2	ae0.0	AM_MEX_BB1	ae0.0	2
AM_MEX_ER1	ae1.0	AM_MEX_BB2	ae1.0	4
AM_MEX_ER2	ae0.0	AM_MEX_BB1	ae2.0	2
AM_MEX_ER2	ae1.0	AM_MEX_BB2	ae2.0	3
AM_MEX_ER3	ae0.0	AM_MEX_BB1	ae3.0	2
AM_MEX_ER3	ae1.0	AM_MEX_BB2	ae3.0	2
AM_MIA_BB2	ae0.0	AM_MIA_BB1	ae0.0	2
AM_MIA_ER1	ae0.0	AM_MIA_BB2	ae1.0	2
AM_NYC_BB2	ae0.0	AM_NYC_BB1	ae0.0	2
AM_RIO_BB1	ae0.0	AM_RIO_BB2	ae0.0	4
AM_RIO_ER1	Bundle-Ether0	AM_RIO_BB1	ae1.0	1
AM_RIO_ER1	Bundle-Ether1	AM_RIO_BB2	ae1.0	1
AM_SAN_BB2	ae0.0	AM_SAN_BB1	ae0.0	1
AM_SAN_ER1	Bundle-Ether0	AM_SAN_BB1	ae1.0	4
AM_SAN_ER1	Bundle-Ether1	AM_SAN_BB2	ae1.0	1
AM_SAN_ER2	Bundle-Ether0	AM_SAN_BB1	ae2.0	4
AM_SEA_BB2	ae0.0	AM_SEA_BB1	ae0.0	2
AM_SEA_ER1	ae1.0	AM_SEA_BB2	ae1.0	2
AM_SEA_ER2	ae0.0	AM_SEA_BB1	ae2.0	2
AM_SEA_ER2	ae1.0	AM_SEA_BB2	ae2.0	1
AM_SJC_BB2	Bundle-Ether0	AM_SJC_BB1	ae0.0	3
AM_SJC_ER1	ae0.0	AM_SJC_BB1	ae1.0	2
AM_SJC_ER1	ae1.0	AM_SJC_BB2	Bundle-Ether1	1
AM_SJC_ER2	ae0.0	AM_SJC_BB1	ae2.0	4
AM_SJC_ER2	ae1.0	AM_SJC_BB2	Bundle-Ether2	4
AP_BAN_BB1	Bundle-Ether0	AP_BAN_BB2	ae0.0	1
AP_BAN_BB1	Bundle-Ether1	AP_BAN_ER1	Bundle-Ether0	4
AP_BAN_BB1	Bundle-Ether2	AP_BAN_ER3	Bundle-Ether0	1
AP_BAN_BB2	ae1.0	AP_BAN_ER1	Bundle-Ether1	2
AP_BAN_BB2	ae2.0	AP_BAN_ER3	Bundle-Ether1	4
AP_BAN_ER2	Bundle-Ether0	AP_BAN_BB1	Bundle-Ether3	2
AP_BAN_ER2	Bundle-Ether1	AP_BAN_BB2	ae3.0	4
AP_BEI_BB2	ae0.0	AP_BEI_BB1	Bundle-Ether0	1
AP_BEI_BB2	ae2.0	AP_BEI_ER2	Bundle-Ether0	3
AP_BEI_BB2	ae3.0	AP_BEI_ER3	Bundle-Ether0	1
AP_BEI_BB2	ae4.0	AP_BEI_ER4	Bundle-Ether0	1
AP_BEI_ER1	Bundle-Ether1	AP_BEI_BB1	Bundle-Ether1	2
AP_BEI_ER2	Bundle-Ether1	AP_BEI_BB1	Bundle-Ether2	2
AP_BEI_ER3	Bundle-Ether1	AP_BEI_BB1	Bundle-Ether3	4
AP_BEI_ER4	Bundle-Ether1	AP_BEI_BB1	Bundle-Ether4	1
AP_HK_BB2	ae0.0	AP_HK_BB1	ae0.0	4
AP_MEL_BB2	ae0.0	AP_MEL_BB1	ae0.0	2
AP_MEL_ER1	ae0.0	AP_MEL_BB1	ae1.0	1
AP_MEL_ER1	ae1.0	AP_MEL_BB2	ae1.0	4
AP_MEL_ER2	ae0.0	AP_MEL_BB1	ae2.0	1
AP_MEL_ER2	ae1.0	AP_MEL_BB2	ae2.0	3
AP_MEL_ER3	ae0.0	AP_MEL_BB1	ae3.0	2
AP_MEL_ER3	ae1.0	AP_MEL_BB2	ae3.0	2
AP_MEL_ER4	ae0.0	AP_MEL_BB1	ae4.0	3
AP_MEL_ER4	ae1.0	AP_MEL_BB2	ae4.0	4
AP_SYD_BB2	ae0.0	AP_SYD_BB1	ae0.0	3
AP_SYD_ER1	ae0.0	AP_SYD_BB1	ae1.0	1
AP_SYD_ER1	ae1.0	AP_SYD_BB2	ae1.0	2
AP_SYD_ER2	ae0.0	AP_SYD_BB1	ae2.0	1
AP_SYD_ER2	ae1.0	AP_SYD_BB2	ae2.0	2
AP_SYD_ER3	ae1.0	AP_SYD_BB2	ae3.0	1
AP_SYD_ER4	ae1.0	AP_SYD_BB2	ae4.0	3
AP_TOK_BB3	ae0.0	AP_TOK_BB1	ae0.0	4
AP_TOK_ER1	ae0.0	AP_TOK_BB1	ae1.0	2
AP_TOK_ER1	ae1.0	AP_TOK_BB3	ae1.0	2
AP_TOK_ER2	ae0.0	AP_TOK_BB1	ae2.0	1
AP_TOK_ER3	ae0.0	AP_TOK_BB1	ae3.0	1
AP_TOK_ER3	ae1.0	AP_TOK_BB3	ae3.0	1
AP_TOK_ER4	ae0.0	AP_TOK_BB1	ae4.0	1
AP_TOK_ER4	ae1.0	AP_TOK_BB3	ae4.0	3
AP_TOK_ER5	Bundle-Ether0	AP_TOK_BB1	ae5.0	2
AP_TOK_ER5	Bundle-Ether1	AP_TOK_BB3	ae5.0	2
AP_TOK_ER6	Bundle-Ether1	AP_TOK_BB3	ae6.0	2
AP_TOK_ER7	Bundle-Ether0	AP_TOK_BB1	ae7.0	1
AP_TOK_ER7	Bundle-Ether1	AP_TOK_BB3	ae7.0	2
AP_TOK_ER8	Bundle-Ether1	AP_TOK_BB3	ae8.0	3
EU_AMS_BB1	Bundle-Ether0	EU_AMS_BB2	Bundle-Ether0	3
EU_AMS_BB1	Bundle-Ether1	EU_AMS_ER1	Bundle-Ether0	4
EU_AMS_BB1	Bundle-Ether2	EU_AMS_ER2	Bundle-Ether0	4
EU_AMS_BB1	Bundle-Ether3	EU_AMS_ER3	Bundle-Ether0	3
EU_AMS_BB1	Bundle-Ether4	EU_AMS_ER4	Bundle-Ether0	3
EU_AMS_BB1	Bundle-Ether5	EU_AMS_ER6	Bundle-Ether0	3
EU_AMS_BB2	Bundle-Ether1	EU_AMS_ER1	Bundle-Ether1	1
EU_AMS_BB2	Bundle-Ether3	EU_AMS_ER4	Bundle-Ether1	1
EU_AMS_BB2	Bundle-Ether4	EU_AMS_ER6	Bundle-Ether1	2
EU_BCN_BB1	Bundle-Ether0	EU_BCN_ER2	Bundle-Ether0	3
EU_BCN_BB2	Bundle-Ether0	EU_BCN_BB1	Bundle-Ether1	3
EU_BCN_ER1	Bundle-Ether0	EU_BCN_BB1	Bundle-Ether2	1
EU_BCN_ER1	Bundle-Ether1	EU_BCN_BB2	Bundle-Ether1	1
EU_BCN_ER2	Bundle-Ether1	EU_BCN_BB2	Bundle-Ether2	2
EU_LIS_BB1	Bundle-Ether0	EU_LIS_BB2	Bundle-Ether0	4
EU_LIS_BB1	Bundle-Ether1	EU_LIS_ER1	Bundle-Ether0	2
EU_LIS_BB1	Bundle-Ether2	EU_LIS_ER2	Bundle-Ether0	1
EU_LIS_BB2	Bundle-Ether1	EU_LIS_ER1	Bundle-Ether1	2
EU_LON_BB1	Bundle-Ether0	EU_LON_BB2	Bundle-Ether0	1
EU_LON_BB1	Bundle-Ether1	EU_LON_ER1	ae0.0	2
EU_LON_BB1	Bundle-Ether2	EU_LON_ER2	Bundle-Ether0	3
EU_LON_BB1	Bundle-Ether3	EU_LON_ER4	Bundle-Ether0	3
EU_LON_BB1	Bundle-Ether5	EU_LON_ER6	Bundle-Ether0	1
EU_LON_BB2	Bundle-Ether1	EU_LON_ER1	ae1.0	1
EU_LON_BB2	Bundle-Ether2	EU_LON_ER2	Bundle-Ether1	1
EU_LON_BB3	Bundle-Ether2	EU_LON_ER5	Bundle-Ether1	2
EU_LON_BB3	Bundle-Ether3	EU_LON_ER6	Bundle-Ether1	1
EU_LON_BB4	Bundle-Ether0	EU_LON_BB2	Bundle-Ether3	3
EU_LON_BB4	Bundle-Ether1	EU_LON_BB3	Bundle-Ether4	1
EU_MAD_BB1	Bundle-Ether0	EU_MAD_ER1	Bundle-Ether0	2
EU_MAD_BB1	Bundle-Ether1	EU_MAD_ER2	Bundle-Ether0	1
EU_MAD_BB1	Bundle-Ether2	EU_MAD_ER3	Bundle-Ether0	3
EU_MAD_BB2	Bundle-Ether0	EU_MAD_ER1	Bundle-Ether1	4
EU_MAD_BB2	Bundle-Ether1	EU_MAD_ER2	Bundle-Ether1	3
EU_MAD_BB2	Bundle-Ether2	EU_MAD_ER3	Bundle-Ether1	3
EU_PAR_BB1	Bundle-Ether0	EU_PAR_ER2	Bundle-Ether0	1
EU_PAR_BB3	Bundle-Ether0	EU_PAR_BB1	Bundle-Ether2	2
EU_PAR_BB3	Bundle-Ether1	EU_PAR_ER2	Bundle-Ether1	2
EU_PAR_BB3	Bundle-Ether2	EU_PAR_ER5	Bundle-Ether1	2
EU_PAR_BB4	Bundle-Ether0	EU_PAR_BB1	Bundle-Ether3	2
EU_PAR_BB4	Bundle-Ether1	EU_PAR_BB3	Bundle-Ether3	3
EU_PAR_ER1	Bundle-Ether0	EU_PAR_BB1	Bundle-Ether4	3
EU_PAR_ER1	Bundle-Ether1	EU_PAR_BB4	Bundle-Ether2	2
EU_PAR_ER3	Bundle-Ether0	EU_PAR_BB3	Bundle-Ether4	1
EU_PAR_ER3	Bundle-Ether1	EU_PAR_BB4	Bundle-Ether3	1
EU_PAR_ER4	Bundle-Ether0	EU_PAR_BB3	Bundle-Ether5	2
EU_PAR_ER4	Bundle-Ether1	EU_PAR_BB4	Bundle-Ether4	1
ME_RIY_BB1	ae0.0	ME_RIY_BB2	ae0.0	2
ME_RIY_BB2	ae1.0	ME_RIY_ER1	Bundle-Ether0	1
ME_RIY_ER1	Bundle-Ether1	ME_RIY_BB1	ae1.0	3

<Summary>
Name	Value
CircuitsUp	203
NodesDown	1
